_id,Timestamp,Redemption Count,Sales Count
1,2024-09-27T11:45:00,116,114
2,2024-09-27T11:30:00,135,168
3,2024-09-27T11:15:00,112,87
4,2024-09-27T11:00:00,103,86
5,2024-09-27T10:45:00,101,76
6,2024-09-27T10:30:00,75,93
7,2024-09-27T10:15:00,93,80
8,2024-09-27T10:00:00,37,48
9,2024-09-27T09:45:00,28,35
10,2024-09-27T09:30:00,53,63
11,2024-09-27T09:15:00,33,67
12,2024-09-27T09:00:00,29,25
13,2024-09-27T08:45:00,11,23
14,2024-09-27T08:30:00,11,31
15,2024-09-27T08:15:00,31,8
16,2024-09-27T08:00:00,5,3
17,2024-09-27T07:45:00,9,12
18,2024-09-27T07:30:00,8,4
19,2024-09-27T07:15:00,0,3
20,2024-09-27T07:00:00,0,3
21,2024-09-27T06:45:00,0,3
22,2024-09-27T06:30:00,0,2
23,2024-09-27T06:15:00,0,1
24,2024-09-27T06:00:00,0,1
25,2024-09-27T02:30:00,0,1
26,2024-09-27T02:00:00,0,6
27,2024-09-27T00:30:00,0,3
28,2024-09-27T00:00:00,0,3
29,2024-09-26T23:45:00,0,4
30,2024-09-26T23:30:00,5,9
31,2024-09-26T23:15:00,2,2
32,2024-09-26T23:00:00,1,0
33,2024-09-26T22:45:00,4,5
34,2024-09-26T22:30:00,5,23
35,2024-09-26T22:15:00,7,10
36,2024-09-26T22:00:00,1,2
37,2024-09-26T21:45:00,6,4
38,2024-09-26T21:30:00,15,16
39,2024-09-26T21:15:00,10,15
40,2024-09-26T21:00:00,8,7
41,2024-09-26T20:45:00,12,13
42,2024-09-26T20:30:00,16,132
43,2024-09-26T20:15:00,31,21
44,2024-09-26T20:00:00,10,22
45,2024-09-26T19:45:00,9,12
46,2024-09-26T19:30:00,21,11
47,2024-09-26T19:15:00,22,22
48,2024-09-26T19:00:00,33,32
49,2024-09-26T18:45:00,29,37
50,2024-09-26T18:30:00,59,59
51,2024-09-26T18:15:00,50,43
52,2024-09-26T18:00:00,65,42
53,2024-09-26T17:45:00,46,55
54,2024-09-26T17:30:00,76,107
55,2024-09-26T17:15:00,85,98
56,2024-09-26T17:00:00,38,37
57,2024-09-26T16:45:00,90,75
58,2024-09-26T16:30:00,97,77
59,2024-09-26T16:15:00,51,53
60,2024-09-26T16:00:00,102,100
61,2024-09-26T15:45:00,96,54
62,2024-09-26T15:30:00,118,104
63,2024-09-26T15:15:00,98,92
64,2024-09-26T15:00:00,101,95
65,2024-09-26T14:45:00,96,92
66,2024-09-26T14:30:00,191,116
67,2024-09-26T14:15:00,92,105
68,2024-09-26T14:00:00,96,88
69,2024-09-26T13:45:00,94,88
70,2024-09-26T13:30:00,111,104
71,2024-09-26T13:15:00,103,82
72,2024-09-26T13:00:00,117,108
73,2024-09-26T12:45:00,134,165
74,2024-09-26T12:30:00,106,107
75,2024-09-26T12:15:00,114,161
76,2024-09-26T12:00:00,126,125
77,2024-09-26T11:45:00,95,91
78,2024-09-26T11:30:00,88,102
79,2024-09-26T11:15:00,93,100
80,2024-09-26T11:00:00,78,77
81,2024-09-26T10:45:00,51,53
82,2024-09-26T10:30:00,72,73
83,2024-09-26T10:15:00,160,54
84,2024-09-26T10:00:00,49,38
85,2024-09-26T09:45:00,23,33
86,2024-09-26T09:30:00,31,28
87,2024-09-26T09:15:00,14,21
88,2024-09-26T09:00:00,29,36
89,2024-09-26T08:45:00,10,13
90,2024-09-26T08:30:00,19,19
91,2024-09-26T08:15:00,23,10
92,2024-09-26T08:00:00,6,6
93,2024-09-26T07:45:00,2,3
94,2024-09-26T07:30:00,12,6
95,2024-09-26T07:15:00,18,15
96,2024-09-26T07:00:00,3,4
97,2024-09-26T06:45:00,2,4
98,2024-09-26T06:30:00,19,10
99,2024-09-26T05:30:00,0,1
100,2024-09-26T03:45:00,0,2
101,2024-09-26T02:30:00,0,2
102,2024-09-26T00:00:00,0,2
103,2024-09-25T23:45:00,0,1
104,2024-09-25T23:30:00,4,5
105,2024-09-25T23:15:00,1,5
106,2024-09-25T23:00:00,7,6
107,2024-09-25T22:45:00,6,10
108,2024-09-25T22:30:00,8,5
109,2024-09-25T22:15:00,3,5
110,2024-09-25T22:00:00,12,13
111,2024-09-25T21:45:00,5,4
112,2024-09-25T21:30:00,14,21
113,2024-09-25T21:15:00,12,20
114,2024-09-25T21:00:00,9,10
115,2024-09-25T20:45:00,13,17
116,2024-09-25T20:30:00,25,10
117,2024-09-25T20:15:00,6,14
118,2024-09-25T20:00:00,4,1
119,2024-09-25T19:45:00,9,11
120,2024-09-25T19:30:00,16,10
121,2024-09-25T19:15:00,14,21
122,2024-09-25T19:00:00,18,16
123,2024-09-25T18:45:00,19,20
124,2024-09-25T18:30:00,24,16
125,2024-09-25T18:15:00,29,28
126,2024-09-25T18:00:00,41,30
127,2024-09-25T17:45:00,24,26
128,2024-09-25T17:30:00,53,44
129,2024-09-25T17:15:00,34,28
130,2024-09-25T17:00:00,35,32
131,2024-09-25T16:45:00,33,41
132,2024-09-25T16:30:00,48,44
133,2024-09-25T16:15:00,29,38
134,2024-09-25T16:00:00,226,276
135,2024-09-25T15:45:00,9,7
136,2024-09-25T15:30:00,46,34
137,2024-09-25T15:15:00,20,14
138,2024-09-25T15:00:00,31,26
139,2024-09-25T14:45:00,23,22
140,2024-09-25T14:30:00,36,42
141,2024-09-25T14:15:00,53,53
142,2024-09-25T14:00:00,38,130
143,2024-09-25T13:45:00,15,13
144,2024-09-25T13:30:00,51,36
145,2024-09-25T13:15:00,36,31
146,2024-09-25T13:00:00,35,31
147,2024-09-25T12:45:00,37,56
148,2024-09-25T12:30:00,37,51
149,2024-09-25T12:15:00,50,52
150,2024-09-25T12:00:00,45,45
151,2024-09-25T11:45:00,17,18
152,2024-09-25T11:30:00,26,71
153,2024-09-25T11:15:00,28,29
154,2024-09-25T11:00:00,33,27
155,2024-09-25T10:45:00,14,14
156,2024-09-25T10:30:00,13,14
157,2024-09-25T10:15:00,17,17
158,2024-09-25T10:00:00,18,16
159,2024-09-25T09:45:00,8,16
160,2024-09-25T09:30:00,30,12
161,2024-09-25T09:15:00,6,11
162,2024-09-25T09:00:00,8,11
163,2024-09-25T08:45:00,2,0
164,2024-09-25T08:30:00,18,16
165,2024-09-25T08:15:00,15,3
166,2024-09-25T08:00:00,3,2
167,2024-09-25T07:30:00,12,3
168,2024-09-25T07:15:00,3,2
169,2024-09-25T07:00:00,6,4
170,2024-09-25T06:45:00,14,10
171,2024-09-25T06:30:00,14,9
172,2024-09-25T02:00:00,0,3
173,2024-09-25T01:00:00,0,3
174,2024-09-25T00:45:00,0,2
175,2024-09-25T00:00:00,0,1
176,2024-09-24T23:45:00,0,3
177,2024-09-24T23:30:00,5,4
178,2024-09-24T23:15:00,1,3
179,2024-09-24T23:00:00,2,0
180,2024-09-24T22:45:00,7,3
181,2024-09-24T22:30:00,11,0
182,2024-09-24T22:15:00,2,1
183,2024-09-24T22:00:00,5,6
184,2024-09-24T21:45:00,2,3
185,2024-09-24T21:30:00,14,41
186,2024-09-24T21:15:00,3,1
187,2024-09-24T21:00:00,4,2
188,2024-09-24T20:45:00,0,2
189,2024-09-24T20:30:00,13,0
190,2024-09-24T20:15:00,5,4
191,2024-09-24T20:00:00,1,2
192,2024-09-24T19:45:00,8,8
193,2024-09-24T19:30:00,9,4
194,2024-09-24T19:15:00,6,5
195,2024-09-24T19:00:00,15,12
196,2024-09-24T18:45:00,9,8
197,2024-09-24T18:30:00,20,15
198,2024-09-24T18:15:00,18,20
199,2024-09-24T18:00:00,15,1
200,2024-09-24T17:45:00,8,6
201,2024-09-24T17:30:00,28,22
202,2024-09-24T17:15:00,17,22
203,2024-09-24T17:00:00,10,4
204,2024-09-24T16:45:00,10,18
205,2024-09-24T16:30:00,32,41
206,2024-09-24T16:15:00,16,21
207,2024-09-24T16:00:00,45,47
208,2024-09-24T15:45:00,20,21
209,2024-09-24T15:30:00,26,33
210,2024-09-24T15:15:00,12,7
211,2024-09-24T15:00:00,26,23
212,2024-09-24T14:45:00,25,38
213,2024-09-24T14:30:00,11,3
214,2024-09-24T14:15:00,26,16
215,2024-09-24T14:00:00,24,24
216,2024-09-24T13:45:00,24,25
217,2024-09-24T13:30:00,43,30
218,2024-09-24T13:15:00,19,14
219,2024-09-24T13:00:00,18,21
220,2024-09-24T12:45:00,10,20
221,2024-09-24T12:30:00,15,10
222,2024-09-24T12:15:00,24,18
223,2024-09-24T12:00:00,55,7
224,2024-09-24T11:45:00,18,11
225,2024-09-24T11:30:00,10,9
226,2024-09-24T11:15:00,18,18
227,2024-09-24T11:00:00,24,5
228,2024-09-24T10:45:00,3,1
229,2024-09-24T10:30:00,12,4
230,2024-09-24T10:15:00,143,136
231,2024-09-24T10:00:00,17,5
232,2024-09-24T09:45:00,36,12
233,2024-09-24T09:30:00,74,16
234,2024-09-24T09:15:00,11,6
235,2024-09-24T09:00:00,17,33
236,2024-09-24T08:45:00,5,5
237,2024-09-24T08:30:00,7,3
238,2024-09-24T08:15:00,18,5
239,2024-09-24T08:00:00,10,3
240,2024-09-24T07:45:00,11,10
241,2024-09-24T07:30:00,12,5
242,2024-09-24T07:15:00,6,5
243,2024-09-24T07:00:00,7,6
244,2024-09-24T06:45:00,3,3
245,2024-09-24T06:30:00,6,0
246,2024-09-24T01:30:00,0,10
247,2024-09-23T23:45:00,0,3
248,2024-09-23T23:30:00,4,4
249,2024-09-23T23:15:00,3,2
250,2024-09-23T23:00:00,5,1
251,2024-09-23T22:45:00,3,3
252,2024-09-23T22:30:00,8,5
253,2024-09-23T22:15:00,6,6
254,2024-09-23T22:00:00,3,0
255,2024-09-23T21:45:00,1,0
256,2024-09-23T21:30:00,5,1
257,2024-09-23T21:15:00,7,22
258,2024-09-23T21:00:00,5,5
259,2024-09-23T20:45:00,4,3
260,2024-09-23T20:30:00,18,12
261,2024-09-23T20:15:00,6,5
262,2024-09-23T20:00:00,10,8
263,2024-09-23T19:45:00,5,4
264,2024-09-23T19:30:00,14,10
265,2024-09-23T19:15:00,5,10
266,2024-09-23T19:00:00,11,11
267,2024-09-23T18:45:00,5,8
268,2024-09-23T18:30:00,37,14
269,2024-09-23T18:15:00,26,40
270,2024-09-23T18:00:00,39,32
271,2024-09-23T17:45:00,21,16
272,2024-09-23T17:30:00,39,28
273,2024-09-23T17:15:00,28,26
274,2024-09-23T17:00:00,36,37
275,2024-09-23T16:45:00,46,38
276,2024-09-23T16:30:00,60,70
277,2024-09-23T16:15:00,48,38
278,2024-09-23T16:00:00,51,36
279,2024-09-23T15:45:00,52,49
280,2024-09-23T15:30:00,36,33
281,2024-09-23T15:15:00,23,22
282,2024-09-23T15:00:00,48,45
283,2024-09-23T14:45:00,31,30
284,2024-09-23T14:30:00,57,52
285,2024-09-23T14:15:00,53,49
286,2024-09-23T14:00:00,50,36
287,2024-09-23T13:45:00,27,25
288,2024-09-23T13:30:00,50,54
289,2024-09-23T13:15:00,39,32
290,2024-09-23T13:00:00,47,53
291,2024-09-23T12:45:00,25,24
292,2024-09-23T12:30:00,35,22
293,2024-09-23T12:15:00,25,19
294,2024-09-23T12:00:00,18,11
295,2024-09-23T11:45:00,39,53
296,2024-09-23T11:30:00,27,25
297,2024-09-23T11:15:00,27,46
298,2024-09-23T11:00:00,22,104
299,2024-09-23T10:45:00,143,135
300,2024-09-23T10:30:00,29,18
301,2024-09-23T10:15:00,43,18
302,2024-09-23T10:00:00,27,29
303,2024-09-23T09:45:00,12,11
304,2024-09-23T09:30:00,10,15
305,2024-09-23T09:15:00,9,1
306,2024-09-23T09:00:00,6,3
307,2024-09-23T08:45:00,5,7
308,2024-09-23T08:30:00,10,0
309,2024-09-23T08:15:00,36,13
310,2024-09-23T08:00:00,12,10
311,2024-09-23T07:45:00,1,3
312,2024-09-23T07:30:00,12,5
313,2024-09-23T07:15:00,4,5
314,2024-09-23T07:00:00,6,1
315,2024-09-23T06:45:00,13,11
316,2024-09-23T06:30:00,7,2
317,2024-09-23T03:00:00,0,1
318,2024-09-23T01:00:00,0,1
319,2024-09-22T23:15:00,1,1
320,2024-09-22T23:00:00,5,3
321,2024-09-22T22:45:00,0,2
322,2024-09-22T22:30:00,3,2
323,2024-09-22T22:15:00,2,1
324,2024-09-22T22:00:00,11,11
325,2024-09-22T21:45:00,3,3
326,2024-09-22T21:30:00,4,3
327,2024-09-22T21:15:00,7,5
328,2024-09-22T21:00:00,12,15
329,2024-09-22T20:45:00,5,6
330,2024-09-22T20:30:00,23,10
331,2024-09-22T20:15:00,7,4
332,2024-09-22T20:00:00,11,11
333,2024-09-22T19:45:00,27,22
334,2024-09-22T19:30:00,35,56
335,2024-09-22T19:15:00,45,44
336,2024-09-22T19:00:00,46,47
337,2024-09-22T18:45:00,64,66
338,2024-09-22T18:30:00,73,67
339,2024-09-22T18:15:00,86,74
340,2024-09-22T18:00:00,99,81
341,2024-09-22T17:45:00,111,82
342,2024-09-22T17:30:00,140,128
343,2024-09-22T17:15:00,121,114
344,2024-09-22T17:00:00,149,148
345,2024-09-22T16:45:00,111,82
346,2024-09-22T16:30:00,124,114
347,2024-09-22T16:15:00,163,147
348,2024-09-22T16:00:00,201,202
349,2024-09-22T15:45:00,142,135
350,2024-09-22T15:30:00,232,194
351,2024-09-22T15:15:00,245,245
352,2024-09-22T15:00:00,182,173
353,2024-09-22T14:45:00,180,190
354,2024-09-22T14:30:00,263,191
355,2024-09-22T14:15:00,197,153
356,2024-09-22T14:00:00,201,175
357,2024-09-22T13:45:00,196,180
358,2024-09-22T13:30:00,238,207
359,2024-09-22T13:15:00,251,211
360,2024-09-22T13:00:00,242,199
361,2024-09-22T12:45:00,223,197
362,2024-09-22T12:30:00,231,216
363,2024-09-22T12:15:00,240,213
364,2024-09-22T12:00:00,261,213
365,2024-09-22T11:45:00,178,217
366,2024-09-22T11:30:00,173,130
367,2024-09-22T11:15:00,139,115
368,2024-09-22T11:00:00,210,170
369,2024-09-22T10:45:00,151,142
370,2024-09-22T10:30:00,187,150
371,2024-09-22T10:15:00,200,178
372,2024-09-22T10:00:00,114,101
373,2024-09-22T09:45:00,77,85
374,2024-09-22T09:30:00,121,92
375,2024-09-22T09:15:00,45,51
376,2024-09-22T09:00:00,63,67
377,2024-09-22T08:45:00,19,49
378,2024-09-22T08:30:00,8,43
379,2024-09-22T08:15:00,34,29
380,2024-09-22T08:00:00,15,23
381,2024-09-22T07:45:00,2,9
382,2024-09-22T07:30:00,4,10
383,2024-09-22T07:15:00,1,22
384,2024-09-22T07:00:00,6,5
385,2024-09-22T06:45:00,2,3
386,2024-09-22T06:30:00,2,6
387,2024-09-22T06:15:00,0,3
388,2024-09-22T04:45:00,0,2
389,2024-09-22T02:45:00,0,3
390,2024-09-22T01:30:00,0,2
391,2024-09-22T01:15:00,0,8
392,2024-09-22T01:00:00,0,4
393,2024-09-22T00:30:00,0,10
394,2024-09-22T00:15:00,0,6
395,2024-09-22T00:00:00,0,12
396,2024-09-21T23:45:00,0,6
397,2024-09-21T23:30:00,2,12
398,2024-09-21T23:15:00,1,3
399,2024-09-21T23:00:00,7,6
400,2024-09-21T22:45:00,0,21
401,2024-09-21T22:30:00,11,23
402,2024-09-21T22:15:00,4,3
403,2024-09-21T22:00:00,1,18
404,2024-09-21T21:45:00,5,12
405,2024-09-21T21:30:00,7,13
406,2024-09-21T21:15:00,4,9
407,2024-09-21T21:00:00,8,6
408,2024-09-21T20:45:00,24,39
409,2024-09-21T20:30:00,27,20
410,2024-09-21T20:15:00,31,33
411,2024-09-21T20:00:00,29,35
412,2024-09-21T19:45:00,2,8
413,2024-09-21T19:30:00,17,22
414,2024-09-21T19:15:00,30,35
415,2024-09-21T19:00:00,83,70
416,2024-09-21T18:45:00,103,116
417,2024-09-21T18:30:00,101,96
418,2024-09-21T18:15:00,96,68
419,2024-09-21T18:00:00,106,108
420,2024-09-21T17:45:00,147,139
421,2024-09-21T17:30:00,153,156
422,2024-09-21T17:15:00,190,171
423,2024-09-21T17:00:00,189,173
424,2024-09-21T16:45:00,239,189
425,2024-09-21T16:30:00,191,216
426,2024-09-21T16:15:00,192,177
427,2024-09-21T16:00:00,256,229
428,2024-09-21T15:45:00,234,221
429,2024-09-21T15:30:00,232,230
430,2024-09-21T15:15:00,238,194
431,2024-09-21T15:00:00,281,256
432,2024-09-21T14:45:00,160,179
433,2024-09-21T14:30:00,214,163
434,2024-09-21T14:15:00,241,241
435,2024-09-21T14:00:00,249,188
436,2024-09-21T13:45:00,148,161
437,2024-09-21T13:30:00,275,208
438,2024-09-21T13:15:00,226,203
439,2024-09-21T13:00:00,186,189
440,2024-09-21T12:45:00,190,170
441,2024-09-21T12:30:00,211,212
442,2024-09-21T12:15:00,187,159
443,2024-09-21T12:00:00,214,167
444,2024-09-21T11:45:00,98,161
445,2024-09-21T11:30:00,155,138
446,2024-09-21T11:15:00,139,137
447,2024-09-21T11:00:00,127,141
448,2024-09-21T10:45:00,94,94
449,2024-09-21T10:30:00,146,149
450,2024-09-21T10:15:00,176,147
451,2024-09-21T10:00:00,65,60
452,2024-09-21T09:45:00,42,77
453,2024-09-21T09:30:00,98,75
454,2024-09-21T09:15:00,82,52
455,2024-09-21T09:00:00,26,65
456,2024-09-21T08:45:00,47,16
457,2024-09-21T08:30:00,11,37
458,2024-09-21T08:15:00,15,15
459,2024-09-21T08:00:00,15,40
460,2024-09-21T07:45:00,3,20
461,2024-09-21T07:30:00,3,8
462,2024-09-21T07:15:00,1,2
463,2024-09-21T07:00:00,4,6
464,2024-09-21T06:45:00,4,3
465,2024-09-21T06:30:00,12,12
466,2024-09-21T06:15:00,0,2
467,2024-09-21T06:00:00,0,2
468,2024-09-21T05:30:00,0,2
469,2024-09-21T04:15:00,0,2
470,2024-09-21T02:30:00,0,2
471,2024-09-21T02:00:00,0,7
472,2024-09-21T01:45:00,0,6
473,2024-09-21T01:30:00,0,5
474,2024-09-21T01:15:00,0,2
475,2024-09-21T01:00:00,0,4
476,2024-09-21T00:45:00,0,7
477,2024-09-21T00:30:00,0,3
478,2024-09-21T00:15:00,0,15
479,2024-09-21T00:00:00,0,5
480,2024-09-20T23:45:00,0,13
481,2024-09-20T23:30:00,7,21
482,2024-09-20T23:15:00,1,5
483,2024-09-20T23:00:00,5,10
484,2024-09-20T22:45:00,1,12
485,2024-09-20T22:30:00,5,8
486,2024-09-20T22:15:00,2,26
487,2024-09-20T22:00:00,10,26
488,2024-09-20T21:45:00,13,23
489,2024-09-20T21:30:00,14,18
490,2024-09-20T21:15:00,18,38
491,2024-09-20T21:00:00,12,22
492,2024-09-20T20:45:00,15,23
493,2024-09-20T20:30:00,63,33
494,2024-09-20T20:15:00,19,31
495,2024-09-20T20:00:00,10,26
496,2024-09-20T19:45:00,23,29
497,2024-09-20T19:30:00,35,30
498,2024-09-20T19:15:00,34,30
499,2024-09-20T19:00:00,50,86
500,2024-09-20T18:45:00,52,53
501,2024-09-20T18:30:00,62,69
502,2024-09-20T18:15:00,103,101
503,2024-09-20T18:00:00,62,56
504,2024-09-20T17:45:00,69,73
505,2024-09-20T17:30:00,150,133
506,2024-09-20T17:15:00,69,96
507,2024-09-20T17:00:00,40,45
508,2024-09-20T16:45:00,75,73
509,2024-09-20T16:30:00,115,84
510,2024-09-20T16:15:00,84,78
511,2024-09-20T16:00:00,130,114
512,2024-09-20T15:45:00,218,251
513,2024-09-20T15:30:00,122,134
514,2024-09-20T15:15:00,89,78
515,2024-09-20T15:00:00,112,199
516,2024-09-20T14:45:00,69,70
517,2024-09-20T14:30:00,120,113
518,2024-09-20T14:15:00,106,103
519,2024-09-20T14:00:00,133,130
520,2024-09-20T13:45:00,119,86
521,2024-09-20T13:30:00,120,88
522,2024-09-20T13:15:00,136,116
523,2024-09-20T13:00:00,94,88
524,2024-09-20T12:45:00,105,102
525,2024-09-20T12:30:00,80,80
526,2024-09-20T12:15:00,81,80
527,2024-09-20T12:00:00,125,119
528,2024-09-20T11:45:00,91,83
529,2024-09-20T11:30:00,85,69
530,2024-09-20T11:15:00,93,108
531,2024-09-20T11:00:00,96,82
532,2024-09-20T10:45:00,42,63
533,2024-09-20T10:30:00,161,94
534,2024-09-20T10:15:00,107,67
535,2024-09-20T10:00:00,53,63
536,2024-09-20T09:45:00,99,50
537,2024-09-20T09:30:00,105,37
538,2024-09-20T09:15:00,24,31
539,2024-09-20T09:00:00,29,37
540,2024-09-20T08:45:00,14,13
541,2024-09-20T08:30:00,26,15
542,2024-09-20T08:15:00,15,10
543,2024-09-20T08:00:00,17,16
544,2024-09-20T07:45:00,5,3
545,2024-09-20T07:30:00,15,8
546,2024-09-20T07:15:00,10,9
547,2024-09-20T07:00:00,3,5
548,2024-09-20T06:45:00,8,4
549,2024-09-20T06:30:00,11,11
550,2024-09-20T06:00:00,0,1
551,2024-09-20T04:45:00,0,22
552,2024-09-20T03:30:00,0,2
553,2024-09-20T02:30:00,0,3
554,2024-09-20T01:45:00,0,2
555,2024-09-20T00:15:00,0,18
556,2024-09-20T00:00:00,0,1
557,2024-09-19T23:45:00,0,5
558,2024-09-19T23:30:00,6,0
559,2024-09-19T23:15:00,2,4
560,2024-09-19T23:00:00,8,12
561,2024-09-19T22:45:00,10,8
562,2024-09-19T22:30:00,2,17
563,2024-09-19T22:15:00,2,11
564,2024-09-19T22:00:00,2,12
565,2024-09-19T21:45:00,7,12
566,2024-09-19T21:30:00,27,43
567,2024-09-19T21:15:00,7,9
568,2024-09-19T21:00:00,4,11
569,2024-09-19T20:45:00,7,8
570,2024-09-19T20:30:00,29,27
571,2024-09-19T20:15:00,19,20
572,2024-09-19T20:00:00,13,16
573,2024-09-19T19:45:00,22,39
574,2024-09-19T19:30:00,36,44
575,2024-09-19T19:15:00,39,35
576,2024-09-19T19:00:00,28,26
577,2024-09-19T18:45:00,42,39
578,2024-09-19T18:30:00,48,41
579,2024-09-19T18:15:00,65,64
580,2024-09-19T18:00:00,67,55
581,2024-09-19T17:45:00,43,39
582,2024-09-19T17:30:00,62,46
583,2024-09-19T17:15:00,58,47
584,2024-09-19T17:00:00,80,90
585,2024-09-19T16:45:00,75,83
586,2024-09-19T16:30:00,80,60
587,2024-09-19T16:15:00,56,61
588,2024-09-19T16:00:00,111,99
589,2024-09-19T15:45:00,63,61
590,2024-09-19T15:30:00,85,72
591,2024-09-19T15:15:00,81,77
592,2024-09-19T15:00:00,86,86
593,2024-09-19T14:45:00,110,83
594,2024-09-19T14:30:00,153,133
595,2024-09-19T14:15:00,107,93
596,2024-09-19T14:00:00,93,86
597,2024-09-19T13:45:00,137,93
598,2024-09-19T13:30:00,156,105
599,2024-09-19T13:15:00,108,91
600,2024-09-19T13:00:00,132,89
601,2024-09-19T12:45:00,156,127
602,2024-09-19T12:30:00,235,241
603,2024-09-19T12:15:00,149,97
604,2024-09-19T12:00:00,120,119
605,2024-09-19T11:45:00,77,84
606,2024-09-19T11:30:00,86,91
607,2024-09-19T11:15:00,110,95
608,2024-09-19T11:00:00,99,111
609,2024-09-19T10:45:00,49,64
610,2024-09-19T10:30:00,61,97
611,2024-09-19T10:15:00,107,73
612,2024-09-19T10:00:00,56,84
613,2024-09-19T09:45:00,26,58
614,2024-09-19T09:30:00,35,50
615,2024-09-19T09:15:00,21,21
616,2024-09-19T09:00:00,7,15
617,2024-09-19T08:45:00,9,34
618,2024-09-19T08:30:00,18,10
619,2024-09-19T08:15:00,26,14
620,2024-09-19T08:00:00,9,7
621,2024-09-19T07:45:00,6,6
622,2024-09-19T07:30:00,12,5
623,2024-09-19T07:15:00,16,13
624,2024-09-19T07:00:00,10,5
625,2024-09-19T06:45:00,4,7
626,2024-09-19T06:30:00,11,4
627,2024-09-19T06:15:00,0,1
628,2024-09-19T05:45:00,0,1
629,2024-09-19T03:00:00,0,4
630,2024-09-19T01:15:00,0,2
631,2024-09-19T00:15:00,0,3
632,2024-09-18T23:45:00,0,5
633,2024-09-18T23:30:00,5,3
634,2024-09-18T23:15:00,0,4
635,2024-09-18T23:00:00,13,13
636,2024-09-18T22:45:00,3,3
637,2024-09-18T22:30:00,12,23
638,2024-09-18T22:15:00,4,1
639,2024-09-18T22:00:00,9,9
640,2024-09-18T21:45:00,6,10
641,2024-09-18T21:30:00,17,18
642,2024-09-18T21:15:00,7,4
643,2024-09-18T21:00:00,4,8
644,2024-09-18T20:45:00,9,10
645,2024-09-18T20:30:00,22,63
646,2024-09-18T20:15:00,11,14
647,2024-09-18T20:00:00,8,4
648,2024-09-18T19:45:00,8,8
649,2024-09-18T19:30:00,52,47
650,2024-09-18T19:15:00,30,30
651,2024-09-18T19:00:00,183,24
652,2024-09-18T18:45:00,47,33
653,2024-09-18T18:30:00,40,191
654,2024-09-18T18:15:00,43,32
655,2024-09-18T18:00:00,59,46
656,2024-09-18T17:45:00,44,45
657,2024-09-18T17:30:00,54,46
658,2024-09-18T17:15:00,53,51
659,2024-09-18T17:00:00,25,33
660,2024-09-18T16:45:00,34,27
661,2024-09-18T16:30:00,123,88
662,2024-09-18T16:15:00,45,40
663,2024-09-18T16:00:00,68,71
664,2024-09-18T15:45:00,189,210
665,2024-09-18T15:30:00,84,90
666,2024-09-18T15:15:00,81,71
667,2024-09-18T15:00:00,67,68
668,2024-09-18T14:45:00,57,51
669,2024-09-18T14:30:00,85,111
670,2024-09-18T14:15:00,83,81
671,2024-09-18T14:00:00,96,89
672,2024-09-18T13:45:00,63,89
673,2024-09-18T13:30:00,127,103
674,2024-09-18T13:15:00,65,68
675,2024-09-18T13:00:00,91,79
676,2024-09-18T12:45:00,103,105
677,2024-09-18T12:30:00,86,79
678,2024-09-18T12:15:00,72,60
679,2024-09-18T12:00:00,80,63
680,2024-09-18T11:45:00,61,61
681,2024-09-18T11:30:00,128,108
682,2024-09-18T11:15:00,68,72
683,2024-09-18T11:00:00,139,179
684,2024-09-18T10:45:00,56,48
685,2024-09-18T10:30:00,65,58
686,2024-09-18T10:15:00,75,76
687,2024-09-18T10:00:00,43,40
688,2024-09-18T09:45:00,22,44
689,2024-09-18T09:30:00,42,48
690,2024-09-18T09:15:00,6,11
691,2024-09-18T09:00:00,33,25
692,2024-09-18T08:45:00,3,7
693,2024-09-18T08:30:00,29,25
694,2024-09-18T08:15:00,20,1
695,2024-09-18T08:00:00,6,9
696,2024-09-18T07:45:00,3,2
697,2024-09-18T07:30:00,17,12
698,2024-09-18T07:15:00,3,4
699,2024-09-18T07:00:00,4,0
700,2024-09-18T06:45:00,3,1
701,2024-09-18T06:30:00,12,5
702,2024-09-18T06:15:00,2,2
703,2024-09-18T02:45:00,0,1
704,2024-09-18T02:15:00,0,3
705,2024-09-18T01:00:00,0,1
706,2024-09-18T00:15:00,0,1
707,2024-09-18T00:00:00,0,10
708,2024-09-17T23:45:00,0,6
709,2024-09-17T23:30:00,2,4
710,2024-09-17T23:15:00,1,2
711,2024-09-17T23:00:00,5,1
712,2024-09-17T22:45:00,4,3
713,2024-09-17T22:30:00,5,21
714,2024-09-17T22:15:00,0,10
715,2024-09-17T22:00:00,6,26
716,2024-09-17T21:30:00,20,11
717,2024-09-17T21:15:00,8,7
718,2024-09-17T21:00:00,8,9
719,2024-09-17T20:45:00,7,7
720,2024-09-17T20:30:00,15,15
721,2024-09-17T20:15:00,18,14
722,2024-09-17T19:45:00,4,9
723,2024-09-17T19:30:00,25,15
724,2024-09-17T19:15:00,37,28
725,2024-09-17T19:00:00,69,66
726,2024-09-17T18:45:00,25,21
727,2024-09-17T18:30:00,48,43
728,2024-09-17T18:15:00,47,32
729,2024-09-17T18:00:00,61,49
730,2024-09-17T17:45:00,27,24
731,2024-09-17T17:30:00,68,44
732,2024-09-17T17:15:00,59,57
733,2024-09-17T17:00:00,47,41
734,2024-09-17T16:45:00,52,41
735,2024-09-17T16:30:00,212,369
